index,start,end,duration,text,发言玩家,发言轮次,Uid,身份,阵营,player 1,player 2,player 3,player 4,player 5,player 6,player 7,player 8,player 9,player 10,player 11,player 12,,
2377,4727.38,4729,1.62,今天投一下11号没问题吧,6,23,6_23,平民,,,,,,,,,,,,,,,
2378,4729,4730.66,1.66,是不是很像,6,23,6_23,平民,,,,,,,,,,,,,,,
2379,4730.98,4732.08,1.1,是不是很像,6,23,6_23,平民,,,,,,,,,,,,,,,
2380,4732.08,4732.98,0.9,你们是不是找不到,6,23,6_23,平民,,,,,,,,,,,,,,,
2381,4732.98,4734.94,1.96,我们剩下一个狼队友那边做身份的,6,23,6_23,平民,,,,,,,,,,,,,,,
2382,4734.94,4737.46,2.52,今天能不能先把我们做身份的狼投了,6,23,6_23,平民,,,,,,,,,,,,,,,
2383,4737.87,4738.59,0.72,可以吧,6,23,6_23,平民,,,,,,,,,,,,,,,
2384,4738.59,4740.889,2.299,你这这话能不能听得进去,6,23,6_23,平民,,,,,,,,,,,,,,,
2385,4741.209,4741.969,0.76,其他没了,6,23,6_23,平民,,,,,,,,,,,,,,,
2386,4741.969,4743.329,1.36,我觉得你应该是大概率走了,6,23,6_23,平民,,,,,,,,,,,,,,,
2387,4743.329,4745.72,2.391,因为那那边肯定有一个石头好吧,6,23,6_23,平民,,,,,,,,,,,,,,,
2388,4745.72,4747,1.28,我们现在不能说他是站错边,6,23,6_23,平民,,,,,,,,,,,,,,,
2389,4747,4748.12,1.12,好人是石头啊,6,23,6_23,平民,,,,,,,,,,,,,,,
2391,4750.91,4753.93,3.02,我有很认真的听发言,7,24,7_24,女巫,,,,,,,,,,,,,,,
2392,4753.93,4755.55,1.62,我不想站边站边,7,24,7_24,女巫,,,,,,,,,,,,,,,
2393,4755.55,4759.27,3.72,5号的原因是因为你的警徽流pk时间,7,24,7_24,女巫,,,,,,,,,,,,,,,
2394,4759.27,4761.27,2,你的警徽留的是3号跟2号,7,24,7_24,女巫,,,,,,,,,,,,,,,
2395,4761.27,4764.23,2.96,那我听来3号玩家其实是第一个,7,24,7_24,女巫,,,,,,,,,,,,,,,
2396,4764.23,4764.87,0.64,他对话了,7,24,7_24,女巫,,,,,,,,,,,,,,,
2397,4764.87,4765.23,0.36,9号,7,24,7_24,女巫,,,,,,,,,,,,,,,
2398,4765.23,4766.13,0.9,你是不是混子,7,24,7_24,女巫,,,,,,,,,,,,,,,
2399,4766.13,4766.95,0.82,你是不是混子,7,24,7_24,女巫,,,,,,,,,,,,,,,
2400,4766.95,4767.35,0.4,我告诉你,7,24,7_24,女巫,,,,,,,,,,,,,,,
2401,4767.35,4767.95,0.6,我是好人,7,24,7_24,女巫,,,,,,,,,,,,,,,
2402,4767.95,4768.43,0.48,你是混子,7,24,7_24,女巫,,,,,,,,,,,,,,,
2403,4768.43,4769.21,0.78,你就退水,7,24,7_24,女巫,,,,,,,,,,,,,,,
2404,4769.21,4772.799,3.589,然后他同时3号玩家点了11号,7,24,7_24,女巫,,,,,,,,,,,,,,,
2405,4772.799,4773.759,0.96,看着特别像狼,7,24,7_24,女巫,,,,,,,,,,,,,,,
2406,4773.759,4775.519,1.76,特别是接到你查杀的时候,7,24,7_24,女巫,,,,,,,,,,,,,,,
2407,4775.519,4777.719,2.2,你很难认为3号玩家是狼,7,24,7_24,女巫,,,,,,,,,,,,,,,
2408,4777.719,4780.639,2.92,而且2号玩家直接说3号玩家是好人,7,24,7_24,女巫,,,,,,,,,,,,,,,
2409,4780.639,4782.159,1.52,3号二号的警徽流,7,24,7_24,女巫,,,,,,,,,,,,,,,
2410,4782.159,4784.57,2.411,我是很难认你是预言家的,7,24,7_24,女巫,,,,,,,,,,,,,,,
2411,4784.57,4786.95,2.38,这是我认为5号玩家不是的点,7,24,7_24,女巫,,,,,,,,,,,,,,,
2412,4786.95,4788.77,1.82,但是我听完警下发言呢,7,24,7_24,女巫,,,,,,觉得不像,,,,,,,,,
2413,4788.77,4792.52,3.75,我觉得首先我觉得3号是比较像好人的,7,24,7_24,女巫,,,,像好人,,,,,,,,,,,
2414,4792.52,4793.5,0.98,6号和5号,7,24,7_24,女巫,,,,,,,,,,,,,,,
2415,4793.5,4794.8,1.3,如果他们是两个狼的话,7,24,7_24,女巫,,,,,,,,,,,,,,,
2416,4794.8,4796.98,2.18,确实也很难很难给11发查杀,7,24,7_24,女巫,,,,,,,,,,,,,,,
2417,4796.98,4799.38,2.4,我pk台听9号发言,7,24,7_24,女巫,,,,,,,,,,,,,,,
2418,4799.73,4802.95,3.22,9号说要禁言7号,7,24,7_24,女巫,,,,,,,,,,,,,,,
2419,4802.95,4806.37,3.42,原因是因为5号玩家没有踩死7号,7,24,7_24,女巫,,,,,,,,,,,,,,,
2420,4806.37,4808.79,2.42,我觉得禁言7号是有点怪的,7,24,7_24,女巫,,,,,,,,,,,,,,,
2421,4808.79,4810.13,1.34,但是我对比了一下,7,24,7_24,女巫,,,,,,,,,,,,,,,
2422,4810.13,4816.08,5.95,我肯定觉得5号玩家发言我更不能接受嗯,7,24,7_24,女巫,,,,,,,,,,,,,,,
2423,4816.6,4819.32,2.72,10号玩家你是发言很像狼的,7,24,7_24,女巫,,,,,,,,,,,,,,,
2424,4819.32,4823.85,4.53,你说一号7号九号十号那警上一号玩家,7,24,7_24,女巫,,,,,,,,,,,,,,,
2425,4823.85,4825.99,2.14,你可以认为他是有篡改发言,7,24,7_24,女巫,,,,,,,,,,,,,,,
2426,4825.99,4828.72,2.73,他篡改的是假设一号7号,7,24,7_24,女巫,,,,,,,,,,,,,,,
2427,4828.72,4831.02,2.3,9号十号是你心中的四个狼,7,24,7_24,女巫,,,,,,,,,,,,,,,
2428,4831.02,4833.4,2.38,那7号玩家篡改的是5号玩家哦,7,24,7_24,女巫,,,,,,,,,,,,,,,
2429,4833.4,4836.52,3.12,一号玩家篡改的是5号玩家保七的发言,7,24,7_24,女巫,,,,,,,,,,,,,,,
2430,4836.52,4838.64,2.12,他篡改的是5号玩家打了七,7,24,7_24,女巫,,,,,,,,,,,,,,,
2431,4838.64,4841.35,2.71,所以你很难认为一号7号是两个狼,7,24,7_24,女巫,,,,,,,,,,,,,,,
2432,4841.63,4844.67,3.04,所以10号玩家发言我肯定是排不了水的,7,24,7_24,女巫,,,,,,,,,,,不排水,,,,
2433,4844.67,4845.67,1,我可以考虑一下,7,24,7_24,女巫,,,,,,,,,,,,,,,
2434,4845.67,4846.93,1.26,我听一下十发言吧,7,24,7_24,女巫,,,,,,,,,,,,,,,
2435,4846.93,4849.25,2.32,考虑一下回头站边5号吧,7,24,7_24,女巫,,,,,,考虑回头,,,,,,,,,
2436,4849.25,4851.97,2.72,八我没有觉得很像狼,7,24,7_24,女巫,,,,,,,,,没有很像狼,,,,,,
2437,4852.77,4853.65,0.88,其他没有了,7,24,7_24,女巫,,,,,,,,,,,,,,,
2439,4857.56,4860.79,3.23,你也要回头哼哼,8,25,8_25,猎人,,,,,,,,,,,,,,,
2440,4861.07,4862.99,1.92,反正感觉现在分两派,8,25,8_25,猎人,,,,,,,,,,,,,,,
2441,4862.99,4864.97,1.98,回头派和坚定派,8,25,8_25,猎人,,,,,,,,,,,,,,,
2442,4864.97,4866.55,1.58,我没那么坚定啊,8,25,8_25,猎人,,,,,,,,,,,,,,,
2443,4866.55,4870.3,3.75,反正嗯所以6号玩家点的狼是90,8,25,8_25,猎人,,,,,,,,,,,,,,,
2444,4870.3,4871.38,1.08,十一十二对吧,8,25,8_25,猎人,,,,,,,,,,,,,,,
2445,4871.38,4874.54,3.16,那何不如我们今天把10号投了呢,8,25,8_25,猎人,,,,,,,,,,,,,,,
2446,4875.15,4876.35,1.2,算了不改票了,8,25,8_25,猎人,,,,,,,,,,,,,,,
2447,4876.35,4879.11,2.76,然后就还是按轮次上的票投吧,8,25,8_25,猎人,,,,,,,,,,,,,,,
2448,4879.11,4883.41,4.3,所以确实啊如果2号警下发言,8,25,8_25,猎人,,,,,,,,,,,,,,,
2449,4883.41,4885.81,2.4,其实也不是很像五六团队的牌,8,25,8_25,猎人,,,,,,,,,,,,,,,
2450,4885.81,4887.9,2.09,因为他发言说要回头,8,25,8_25,猎人,,,,,,,,,,,,,,,
2451,4887.9,4889.58,1.68,确实像6号玩家说的,8,25,8_25,猎人,,,,,,,,,,,,,,,
2452,4889.58,4890.84,1.26,他勾回来也活不了,8,25,8_25,猎人,,,,,,,,,,,,,,,
2453,4890.84,4891.86,1.02,肯定是活不了,8,25,8_25,猎人,,,,,,,,,,,,,,,
2454,4891.86,4893.9,2.04,就是在边正冷的那一天,8,25,8_25,猎人,,,,,,,,,,,,,,,
2455,4893.9,4895.709,1.809,他第一个就出去了,8,25,8_25,猎人,,,,,,,,,,,,,,,
2456,4895.709,4898.329,2.62,然后六今天只读的是10号,8,25,8_25,猎人,,,,,,,,,,,,,,,
2457,4898.329,4900.709,2.38,所以很难是256十对吧,8,25,8_25,猎人,,,,,,,,,,,,,,,
2458,4901.789,4907.69,5.901,九十十一十二那142位老师是什么情况,8,25,8_25,猎人,,,,,,,,,,,,,,,
2459,4907.69,4910.49,2.8,主要我真的没觉得我也不是白吗,8,25,8_25,猎人,,,,,,,,,不是白,,,,,,
2460,4910.49,4911.87,1.38,一号我觉得像摆,8,25,8_25,猎人,,,,,,,,,,,,,,,
2461,4911.87,4914.45,2.58,然后4号我觉得警上确实不像红狼呀,8,25,8_25,猎人,,,,,不像红狼,,,,,,,,,,
2462,4914.45,4917.32,2.87,就是混血儿或者是纯粹好人嘶,8,25,8_25,猎人,,,,,,,,,,,,,,,
2463,4917.32,4919.92,2.6,那我不知道图图今天灵不灵啊,8,25,8_25,猎人,,,,,,,,,,,,,,,
2464,4919.92,4921.04,1.12,不灵不灵不灵灵吗,8,25,8_25,猎人,,,,,,,,,,,,,,,
2465,4921.04,4922.48,1.44,今天灵不灵,8,25,8_25,猎人,,,,,,,,,,,,,,,
2466,4924.44,4926.24,1.8,我上我前跟后放是这样的,8,25,8_25,猎人,,,,,,,,,,,,,,,
2467,4926.24,4927.5,1.26,确实像5号玩家说的,8,25,8_25,猎人,,,,,,,,,,,,,,,
2468,4927.5,4931.42,3.92,我觉得你的问题就是你说4~12产两到三狼,8,25,8_25,猎人,,,,,,,,,,,,,,,
2469,4931.42,4934.28,2.86,这是我觉得我不太能接受的地方,8,25,8_25,猎人,,,,,,,,,,,,,,,
2470,4934.28,4936.09,1.81,因为你定了这边是红了,8,25,8_25,猎人,,,,,,,,,,,,,,,
2471,4936.09,4937.09,1,九是一个狼,8,25,8_25,猎人,,,,,,,,,,,,,,,
2472,4937.09,4937.89,0.8,11是一个狼,8,25,8_25,猎人,,,,,,,,,,,,,,,
2473,4937.89,4939.69,1.8,4~12至多出两个狼,8,25,8_25,猎人,,,,,,,,,,,,,,,
2474,4939.69,4940.39,0.7,对不对,8,25,8_25,猎人,,,,,,,,,,,,,,,
2475,4940.39,4944.23,3.84,但是你后面pk台你往回解释了这件事情,8,25,8_25,猎人,,,,,,,,,,,,,,,
2476,4944.23,4946.43,2.2,但是我觉得你第一轮发言的时候,8,25,8_25,猎人,,,,,,,,,,,,,,,
2477,4946.43,4947.95,1.52,我觉得是最原始的听感吗,8,25,8_25,猎人,,,,,,,,,,,,,,,
2478,4947.95,4950.19,2.24,你就是把九基本上定死为一个红狼,8,25,8_25,猎人,,,,,,,,,,,,,,,
2479,4950.19,4951.36,1.17,没有觉得他是混子,8,25,8_25,猎人,,,,,,,,,,,,,,,
2480,4951.36,4954.16,2.8,所以我觉得4~12出两到三狼,8,25,8_25,猎人,,,,,,,,,,,,,,,
2481,4954.16,4956,1.84,可以是预言家的口误,8,25,8_25,猎人,,,,,,,,,,,,,,,
2482,4956,4959.1,3.1,但是我觉得起码在警上我没有get到,8,25,8_25,猎人,,,,,,,,,,,,,,,
2483,4959.1,4960.42,1.32,但从pk台发言,8,25,8_25,猎人,,,,,,,,,,,,,,,
2484,4960.42,4962.44,2.02,其实我觉得你发的比九会好一些,8,25,8_25,猎人,,,,,,,,,,,,,,,
2485,4962.44,4963.22,0.78,说实话,8,25,8_25,猎人,,,,,,,,,,,,,,,
2486,4963.22,4965.58,2.36,但是我当时没有很想立马改站边,8,25,8_25,猎人,,,,,,,,,,,,,,,
2487,4965.58,4967.42,1.84,我还是给九点的票,8,25,8_25,猎人,,,,,,,,,,,,,,,
2488,4967.42,4971.34,3.92,井圈井下一圈下来嗯,8,25,8_25,猎人,,,,,,,,,,,,,,,
2489,4972.46,4975.74,3.28,2号回头的理由是说听十像狼,8,25,8_25,猎人,,,,,,,,,,,,,,,
2490,4976.42,4980.819,4.399,2号说听使九十十一十二可以考虑,8,25,8_25,猎人,,,,,,,,,,,,,,,
2491,4980.819,4985.32,4.501,我觉得其实6号警下给的这个坑位还行,8,25,8_25,猎人,,,,,,,,,,,,,,,
2492,4985.32,4985.82,0.5,啧,8,25,8_25,猎人,,,,,,,,,,,,,,,
2493,4985.82,4988.22,2.4,我听听9号玩家末置位点的坑吧好吧,8,25,8_25,猎人,,,,,,,,,,,,,,,
2494,4988.22,4991.209,2.989,因为你看现在2号玩家警下要回头,8,25,8_25,猎人,,,,,,,,,,,,,,,
2495,4991.209,4992.509,1.3,一号玩家疑似单边,8,25,8_25,猎人,,,,,,,,,,,,,,,
2496,4992.509,4994.209,1.7,白三是你验的金水,8,25,8_25,猎人,,,,,,,,,,,,,,,
2497,4994.209,4997.69,3.481,剩下4号七号八号都是给你投票的对吧,8,25,8_25,猎人,,,,,,,,,,,,,,,
2498,4997.69,5001.35,3.66,然后6号要只毒只毒吃毒的牌是10号牌,8,25,8_25,猎人,,,,,,,,,,,,,,,
2499,5001.35,5003.23,1.88,11号是反金狼坑,8,25,8_25,猎人,,,,,,,,,,,,,,,
2500,5003.23,5004.42,1.19,确实挺难点,8,25,8_25,猎人,,,,,,,,,,,,,,,
2501,5004.42,5007.28,2.86,我听一下9号玩家末置位点的坑吧,8,25,8_25,猎人,,,,,,,,,,,,,,,
2502,5007.28,5008.82,1.54,那就不改轮次了呗,8,25,8_25,猎人,,,,,,,,,,,,,,,
2503,5008.82,5011.54,2.72,那就信九站边九就跟九归沾边,8,25,8_25,猎人,,,,,,,,,,,,,,,
2504,5011.54,5012.34,0.8,五就投11号吧,8,25,8_25,猎人,,,,,,,,,,,,,,,
2506,5016.27,5019.77,3.5,首先今天我会投5号,9,26,9_26,狼人,,,,,,,,,,,,,,,
2507,5019.77,5022.89,3.12,然后女巫就去毒6号,9,26,9_26,狼人,,,,,,,,进验,,,,,,,
2508,5022.89,5024.85,1.96,然后我会去验7号,9,26,9_26,狼人,,,,,,,,,,,,,,,
2509,5024.85,5027.83,2.98,因为今天7号警下说的是,9,26,9_26,狼人,,,,,,,,,,,,,,,
2510,5028.11,5030.03,1.92,要听一下十的跟心发言,9,26,9_26,狼人,,,,,,,,,,,,,,,
2511,5030.03,5031.75,1.72,十是警下第一个发言的,9,26,9_26,狼人,,,,,,,,,,,,,,,
2512,5031.75,5033.75,2,你上哪去听十的跟新发言,9,26,9_26,狼人,,,,,,,,,,,,,,,
2513,5033.75,5035.51,1.76,我觉得十可以是狼啊,9,26,9_26,狼人,,,,,,,,,,,可以是狼,,,,
2514,5035.51,5036.98,1.47,十警下发言,9,26,9_26,狼人,,,,,,,,,,,,,,,
2515,5036.98,5040.7,3.72,十是首先他站边站的是狼边投票投的也是匪票,9,26,9_26,狼人,,,,,,,,,,,,,,,
2516,5040.7,5042.98,2.28,最后他警下发言是发言逻辑匪啊,9,26,9_26,狼人,,,,,,,,,,,,,,,
2517,5042.98,5046.86,3.88,他说我不是预言家的点是我应该去答,9,26,9_26,狼人,,,,,,,,,,,,,,,
2518,5046.86,5048.06,1.2,8号是狼,9,26,9_26,狼人,,,,,,,,,,,,,,,
2519,5048.06,5050.28,2.22,这个是十井下的更新发言,9,26,9_26,狼人,,,,,,,,,,,,,,,
2520,5050.28,5054.31,4.03,他说因为8号说在警上发言的时候,9,26,9_26,狼人,,,,,,,,,,,,,,,
2521,5054.31,5055.91,1.6,说我哪里哪里不是预言家,9,26,9_26,狼人,,,,,,,,,,,,,,,
2522,5055.91,5057.79,1.88,所以我需要打攻击8号,9,26,9_26,狼人,,,,,,,,,,,,,,,
2523,5057.79,5061.11,3.32,8号警上明确说的是前刚后放交站边,9,26,9_26,狼人,,,,,,,,,,,,,,,
2524,5061.11,5062.41,1.3,然后他刚在警上了,9,26,9_26,狼人,,,,,,,,,,,,,,,
2525,5062.41,5064.09,1.68,我为什么要进8号视角,9,26,9_26,狼人,,,,,,,,,,,,,,,
2526,5064.09,5066.41,2.32,所以这个是十警下呃,9,26,9_26,狼人,,,,,,,,,,,,,,,
2527,5066.41,5069.23,2.82,在我是预言家视角听来很报匪的一点,9,26,9_26,狼人,,,,,,,,,,,,,,,
2528,5069.23,5073.12,3.89,然后我其实我当时是觉得256十比较合理的,9,26,9_26,狼人,,,,,,,,,,,,,,,
2529,5073.12,5076.24,3.12,原因是我自己觉得已经跟二有过对话了对吧,9,26,9_26,狼人,,,,,,,,,,,,,,,
2530,5076.24,5077.64,1.4,我pk台发言的时候说,9,26,9_26,狼人,,,,,,,,,,,,,,,
2531,5077.64,5080.31,2.67,5号玩家要留的警徽流是三二,9,26,9_26,狼人,,,,,,,,,,,,,,,
2532,5080.31,5081.81,1.5,把你2号留在第二警徽流,9,26,9_26,狼人,,,,,,,,,,,,,,,
2533,5081.81,5083.7,1.89,这个票应该不至于投不对,9,26,9_26,狼人,,,,,,,,,,,,,,,
2534,5083.7,5085.34,1.64,但是2号是当时上匪票,9,26,9_26,狼人,,,,,,,,,,,,,,,
2535,5085.34,5087.2,1.86,我是默认二是一个狼的,9,26,9_26,狼人,,,,,,,,,,,,,,,
2536,5087.2,5089.07,1.87,但是二警下发言,9,26,9_26,狼人,,,,,,,,,,,,,,,
2537,5089.07,5093.81,4.74,因为我觉得比如说就是256 14个狼,9,26,9_26,狼人,,,,,,,,,,,,,,,
2538,5093.81,5094.97,1.16,简简单单四个红狼的话,9,26,9_26,狼人,,,,,,,,,,,,,,,
2539,5094.97,5095.73,0.76,6号警下,9,26,9_26,狼人,,,,,,,,,,,,,,,
2540,5096.85,5098.329,1.479,6号警下我,9,26,9_26,狼人,,,,,,,,,,,,,,,
2541,5098.329,5099.289,0.96,我自己是预言家视角,9,26,9_26,狼人,,,,,,,,,,,,,,,
2542,5099.289,5100.729,1.44,我发现听着全是心态,9,26,9_26,狼人,,,,,,,,,,,,,,,
2543,5100.729,5103.889,3.16,因为他视角里认为一四是按照六的说法,9,26,9_26,狼人,,,,,,,,,,,,,,,
2544,5103.889,5105.169,1.28,是两个石头好人,9,26,9_26,狼人,,,,,,,,,,,,,,,
2545,5105.169,5108.37,3.201,也就是一四里头不产所谓的狼混,9,26,9_26,狼人,,,,,,,,,,,,,,,
2546,5108.37,5109.35,0.98,他甚至都不愿意打,9,26,9_26,狼人,,,,,,,,,,,,,,,
2547,5109.35,5110.43,1.08,一四里头有狼混,9,26,9_26,狼人,,,,,,,,,,,,,,,
2548,5110.43,5113.27,2.84,然后说九十十一十二四狼结构,9,26,9_26,狼人,,,,,,,,,,,,,,,
2549,5113.27,5115.3,2.03,说意思是七八是pk来发言,9,26,9_26,狼人,,,,,,,,,,,,,,,
2550,5115.3,5116.2,0.9,站错边的好人,9,26,9_26,狼人,,,,,,,,,,,,,,,
2551,5116.2,5117.12,0.92,没有混子对吧,9,26,9_26,狼人,,,,,,,,,,,,,,,
2552,5117.12,5118.92,1.8,6号玩家视角里混子消失了,9,26,9_26,狼人,,,,,,,,,,,,,,,
2553,5118.92,5122.91,3.99,然后5号的也是一些偏心心缺,9,26,9_26,狼人,,,,,,,,,,,,,,,
2554,5122.91,5124.55,1.64,就是基本上偏心态的东西,9,26,9_26,狼人,,,,,,,,,,,,,,,
2555,5124.55,5125.91,1.36,然后还对话一号说,9,26,9_26,狼人,,,,,,,,,,,,,,,
2556,5125.91,5126.95,1.04,就是他们都不愿意,9,26,9_26,狼人,,,,,,,,,,,,,,,
2557,5126.95,5130.139,3.189,狼都不愿意派那个悍跳白神去对话,9,26,9_26,狼人,,,,,,,,,,,,,,,
2558,5130.139,5131.659,1.52,你拿个悍跳牌去对话,9,26,9_26,狼人,,,,,,,,,,,,,,,
2559,5131.659,5132.57,0.911,你说阿宝,9,26,9_26,狼人,,,,,,,,,,,,,,,
2560,5132.57,5134.25,1.68,那我也那我也没办法,9,26,9_26,狼人,,,,,,,,,,,,,,,
2561,5134.25,5137.41,3.16,一号如果你是就是这把你是白神阿宝,9,26,9_26,狼人,,,,,,,,,,,,,,,
2562,5137.41,5138.25,0.84,你站对边了,9,26,9_26,狼人,,,,,,,,,,,,,,,
2563,5138.25,5139.17,0.92,坚定一点好吧,9,26,9_26,狼人,,,,,,,,,,,,,,,
2564,5139.17,5143.53,4.36,没有必要没有必要这么去骗一号吧,9,26,9_26,狼人,,,,,,,,,,,,,,,
2565,5143.53,5146.28,2.75,哦然后至于我要警徽流,9,26,9_26,狼人,,,,,,,,,,,,,,,
2566,5146.28,5149.32,3.04,想验七的原因是因为七虽然投pk台投票给我嘛,9,26,9_26,狼人,,,,,,,,,,,,,,,
2567,5149.32,5152.24,2.92,但是他说突然来一句要听十的更新发言,9,26,9_26,狼人,,,,,,,,,,,,,,,
2568,5152.24,5155.81,3.57,是我觉得嗯比较难理解,9,26,9_26,狼人,,,,,,,,,,,,,,,
2569,5155.81,5158.109,2.299,因为十是井下发过瘾了,9,26,9_26,狼人,,,,,,,,,,,,,,,
2570,5158.109,5161.35,3.241,然后狼的团队就硬说十是我的狼同伴,9,26,9_26,狼人,,,,,,,,,,,,,,,
2571,5161.35,5163.15,1.8,就说十不能是五的狼同伴,9,26,9_26,狼人,,,,,,,,,,,,,,,
2572,5163.15,5164.73,1.58,十是垫飞狼逻辑呢,9,26,9_26,狼人,,,,,,,,,,,,,,,
2573,5164.73,5166.36,1.63,十为什么警下就十,9,26,9_26,狼人,,,,,,,,,,,,,,,
2574,5166.36,5168.64,2.28,为什么上了匪票之后就一定是我的狼同伴,9,26,9_26,狼人,,,,,,,,,,,,,,,
2575,5168.64,5169.88,1.24,而不是我的狼同伴对吧,9,26,9_26,狼人,,,,,,,,,,,,,,,
2576,5170.88,5171.76,0.88,30秒,9,26,9_26,狼人,,,,,,,,,,,,,,,
2577,5171.76,5174,2.24,所以二的话二不经验的原因是,9,26,9_26,狼人,,,,,,,,,,,,,,,
2578,5174,5176.28,2.28,我觉得就是看你这轮票型,9,26,9_26,狼人,,,,,,,,,,,,,,,
2579,5176.28,5177.68,1.4,如果这轮投匪票,9,26,9_26,狼人,,,,,,,,,,,,,,,
2580,5177.68,5178.92,1.24,只能说票型是诚实的,9,26,9_26,狼人,,,,,,,,,,,,,,,
2581,5178.92,5180.52,1.6,我对话你对话到位了,9,26,9_26,狼人,,,,,,,,,,,,,,,
2582,5180.52,5182.88,2.36,然后你投了两轮匪票,9,26,9_26,狼人,,,,,,,,,,,,,,,
2583,5182.88,5186.08,3.2,一轮警徽如果放出来投这个就斩立决了,9,26,9_26,狼人,,,,,,,,,,,,,,,
2584,5186.08,5187.02,0.94,就不会近视角,9,26,9_26,狼人,,,,,,,,,,,,,,,
2585,5187.02,5189.17,2.15,如果你投那个呃,9,26,9_26,狼人,,,,,,,,,,,,,,,
2586,5189.17,5191.37,2.2,5号就有就可以做好人,9,26,9_26,狼人,,,,,,,,,,,,,,,
2587,5191.37,5193.39,2.02,因为7号突然说要回头很怪,9,26,9_26,狼人,,,,,,,,,,,,,,,
2588,5193.39,5196.86,3.47,因为8号八号警上虽然用了一个相对来讲,9,26,9_26,狼人,,,,,,,,,,,,,,,
2589,5196.86,5199.12,2.26,我自己预言家可能会觉得比较别扭的点,9,26,9_26,狼人,,,,,,,,,,,,,,,
2590,5199.12,5201.2,2.08,说我认为十是狼的话,9,26,9_26,狼人,,,,,,,,,,,,,,,
2591,5201.2,5202.44,1.24,我我就可以通过判断,9,26,9_26,狼人,,,,,,,,,,,,,,,
2592,5202.44,5204.78,2.34,因为十警上说一九看的是两个身份,9,26,9_26,狼人,,,,,,,,,,,,,,,
2593,5204.78,5207.48,2.7,我可以通过去判断一的身份去定义十,9,26,9_26,狼人,,,,,,,,,,,,,,,
2594,5207.48,5209.54,2.06,首先十的发言他是好人是狼,9,26,9_26,狼人,,,,,,,,,,,,,,,
2595,5209.54,5210.96,1.42,他都那么发言就给位置,9,26,9_26,狼人,,,,,,,,,,,,,,,
2596,5210.96,5214.06,3.1,我自己是更倾向于听逻辑,9,26,9_26,狼人,,,,,,,,,,,,,,,
2597,5214.06,5217.2,3.14,不太去听第一轮警上给身份的这些东西,9,26,9_26,狼人,,,,,,,,,,,,,,,
2598,5217.2,5218.78,1.58,所以我当时视角我是预言家,9,26,9_26,狼人,,,,,,,,,,,,,,,
2599,5218.78,5219.86,1.08,我没有听出来十是啥,9,26,9_26,狼人,,,,,,,,,,,,,,,
2600,5219.86,5221.09,1.23,我就直接给他开验掉,9,26,9_26,狼人,,,,,,,,,,,,,,,
2601,5221.09,5223.73,2.64,所以八当时是说这个东西有点近视角,9,26,9_26,狼人,,,,,,,,,,,,,,,
2602,5223.73,5225.95,2.22,但是8号警上说情况况,9,26,9_26,狼人,,,,,,,,,,,,,,,
2603,5225.95,5227.09,1.14,然后我一看到他刚警上,9,26,9_26,狼人,,,,,,,,,,,,,,,
2604,5227.09,5227.69,0.6,我就没再管了,9,26,9_26,狼人,,,,,,,,,,,,,,,
2605,5227.69,5230.74,3.05,我就当时觉得八大概率应该是好人哦,9,26,9_26,狼人,,,,,,,,,好人,,,,,,
2606,5230.74,5234.72,3.98,所以就发言时间到所有玩家发言结束,9,26,9_26,狼人,,,,,,,,,,,,,,,
2607,5234.72,5238.4,3.68,第一天放逐投票,0,27,0_27,法官,,,,,,,,,,,,,,,
2610,5244.31,5246.89,2.58,警长归票,0,27,0_27,法官,,,,,,,,,,5,,,,,
2611,5246.89,5250.36,3.47,放逐投票,0,27,0_27,法官,,5,11,1,5,11,11,11,11,5,5,5,5,,
2627,5274.86,5277.92,3.06,啧说明易峰玩的比我好,5,28,5_28,预言家,,,,,,,,,,,,,,,
2628,5277.92,5279.14,1.22,主理人就是主理人,5,28,5_28,预言家,,,,,,,,,,,,,,,
2629,5279.14,5280.5,1.36,经过他发言了以后,5,28,5_28,预言家,,,,,,,,,,,,,,,
2630,5280.5,5281.62,1.12,有人回头了,5,28,5_28,预言家,,,,,,,,,,,,,,,
2631,5283.61,5284.97,1.36,唉不好意思啊,5,28,5_28,预言家,,,,,,,,,,,,,,,
2632,5284.97,5287.03,2.06,今天穿的这件衣服有点问题,5,28,5_28,预言家,,,,,,,,,,,,,,,
2633,5287.03,5288.67,1.64,上次也是穿这件衣服,5,28,5_28,预言家,,,,,,,,,,,,,,,
2634,5288.67,5289.65,0.98,直接五进五,5,28,5_28,预言家,,,,,,,,,,,,,,,
2635,5289.65,5291.18,1.53,冤家吃了一个抗推,5,28,5_28,预言家,,,,,,,,,,,,,,,
2636,5291.18,5293.1,1.92,跟你们肯定是没有什么关系的,5,28,5_28,预言家,,,,,,,,,,,,,,,
2637,5293.1,5296.58,3.48,而且我有可能长得比较像狼呃,5,28,5_28,预言家,,,,,,,,,,,,,,,
2638,5296.58,5298.86,2.28,那个9号我跟你说一下,5,28,5_28,预言家,,,,,,,,,,,,,,,
2639,5298.86,5300.28,1.42,你不是很了解情况,5,28,5_28,预言家,,,,,,,,,,,,,,,
2640,5300.28,5301.54,1.26,我们平时说阿宝,5,28,5_28,预言家,,,,,,,,,,,,,,,
2641,5301.54,5303.98,2.44,你回一下头都是洗他头才会说的,5,28,5_28,预言家,,,,,,,,,,,,,,,
