index,start,end,duration,text,发言玩家,发言轮次,Uid,身份,阵营,player 1,player 2,player 3,player 4,player 5,player 6,player 7,player 8,player 9,player 10,player 11,player 12
1347,2673.02,2674.45,1.43,我们再复更一下发言吧,11,14,,,,,,,,,,,,,,,
1348,2674.45,2675.41,0.96,我是好人牌啊,11,14,,,,,,,,,,,,,,,
1349,2675.41,2676.81,1.4,我目前倾向是9号,11,14,,,,,,,,,,,,,,,
1350,2676.81,2677.45,0.64,我会复更一下,11,14,,,,,,,,,,,,,,,
1351,2677.45,2678.85,1.4,7号发言就这样吧,11,14,,,,,,,,,,,,,,,
1352,2678.85,2681.34,2.49,过了,11,14,,,,,,,,,,,,,,,
1353,2681.34,2684.44,3.1,其实我的倾向其实是从4号聊完天开始,12,15,,,,,,,,,,,,倾向9,,,
1354,2684.44,2685.9,1.46,是倾向9号的,12,15,,,,,,,,,,,,,,,
1355,2685.9,2688.58,2.68,4号聊天我觉得真是太差了,12,15,,,,,,,差,,,,,,,,
1356,2688.58,2691.3,2.72,有些说5号站边的是7号,12,15,,,,,,,,,,,,,,,
1357,2692.62,2696.76,4.14,5号五号后面都站坐在6号那位置干7号了,12,15,,,,,,,,,,,,,,,
1358,2696.76,2698.66,1.9,他他站边7号,12,15,,,,,,,,,,,,,,,
1359,2698.66,2700.8,2.14,然后你画的圈有点大啊,12,15,,,,,,,,,,,,,,,
1360,2700.8,2701.94,1.14,在说什么,12,15,,,,,,,,,,,,,,,
1361,2701.94,2703.88,1.94,我我聊天你本来没排水,12,15,,,,,,,,,,,,,,,
1362,2703.88,2705.46,1.58,而且你说了一句话,12,15,,,,,,,,,,,,,,,
1363,2705.46,2707.74,2.28,说你本来确实跃跃欲试,12,15,,,,,,,,,,,,,,,
1364,2707.74,2711.5,3.76,我在想象就是我第一次来大师赛的时候,12,15,,,,,,,,,,,,,,,
1365,2711.5,2712.66,1.16,我在井上,12,15,,,,,,,,,,,,,,,
1366,2712.66,2713.78,1.12,别人在聊天,12,15,,,,,,,,,,,,,,,
1367,2713.78,2714.32,0.54,在发言,12,15,,,,,,,,,,,,,,,
1368,2714.32,2716.26,1.94,我的那跃跃欲试些什么呢,12,15,,,,,,,,,,,,,,,
1369,2716.26,2719.38,3.12,我不知道你跃跃欲试些啥对吧,12,15,,,,,,,,,,,,,,,
1370,2719.86,2722.86,3,但是啊但是你想就是4号聊天,12,15,,,,,,,,,,,,,,,
1371,2722.86,2723.7,0.84,聊到11号这块,12,15,,,,,,,,,,,,,,,
1372,2723.7,2724.92,1.22,如果8号是一个女巫牌,12,15,,,,,,,,,,,,,,,
1373,2724.92,2726.859,1.939,那就是5号六号做一个狼,12,15,,,,,,,,,,,,,,,
1374,2726.859,2728.939,2.08,4号七号如果是预言家和金水,12,15,,,,,,,,,,,,,,,
1375,2728.939,2729.659,0.72,8号是女巫牌,12,15,,,,,,,,,,,,,,,
1376,2729.659,2730.299,0.64,就踩9号,12,15,,,,,,,,,,,,,,,
1377,2730.299,2731.98,1.681,跟10号和5号六号做一个狼,12,15,,,,,,,,,,,,,,,
1378,2731.98,2733.82,1.84,那就是123里面得还有个狼,12,15,,,,,,,,,,,,,,,
1379,2733.82,2734.86,1.04,我觉得2号是好人,12,15,,,,,,,,,,,,,,,
1380,2734.86,2737.17,2.31,那么一三那个狼肯定在支撑的是7号,12,15,,,,,,,,,,,,,,,
1381,2737.17,2738.45,1.28,所以我对我来说,12,15,,,,,,,,,,,,,,,
1382,2738.45,2739.53,1.08,狼坑有点不一样,12,15,,,,,,,,,,,,,,,
1383,2739.53,2740.11,0.58,你知道吗,12,15,,,,,,,,,,,,,,,
1384,2740.11,2742.09,1.98,除非8号是悍跳女巫,12,15,,,,,,,,,,,,,,,
1385,2742.09,2744.69,2.6,但是本局有破局点,12,15,,,,,,,,,,,,,,,
1386,2744.69,2747.22,2.53,10号发言没排水,12,15,,,,,,,,,,,,,没排水,,
1387,2747.66,2750.1,2.44,13467,12,15,,,,,,,,,,,,,,,
1388,2750.1,2751.68,1.58,7号可能是混,12,15,,,,,,,,,,混,,,,,
1389,2751.68,2753.56,1.88,3号未必是狼,12,15,,,,,,,,,,,,,,,
1390,2753.84,2756.78,2.94,那3号和7号应该是不可能是俩好人对吧,12,15,,,,,,,,,,,,,,,
1391,2756.78,2758.04,1.26,就只有这一点,12,15,,,,,,,,,,,,,,,
1392,2758.04,2760.66,2.62,我听了有点小的问题,12,15,,,,,,,,,,,,,,,
1393,2760.66,2763.23,2.57,还有很夸张,12,15,,,,,,,,,,,,,,,
1394,2763.23,2764.83,1.6,这一点你们应该是没看到,12,15,,,,,,,,,,,,,,,
1395,2764.83,2769.11,4.28,现在是降低9号玉面9号刚刚在自己练习舞蹈,12,15,,,,,,,,,,,,,,,
1396,2769.11,2770.63,1.52,他刚刚就突然听发言,12,15,,,,,,,,,,,,,,,
1397,2770.63,2772.06,1.43,听着听着他就,12,15,,,,,,,,,,,,,,,
1398,2774.1,2777.58,3.48,你预言家在跟歪哥对跳哥们儿,12,15,,,,,,,,,,,,,,,
1399,2777.58,2778.86,1.28,好好听发言了,12,15,,,,,,,,,,,,,,,
1400,2778.86,2780.6,1.74,不要发言就开始跳舞了,12,15,,,,,,,,,,,,,,,
1401,2780.6,2783.38,2.78,好吧嗯,12,15,,,,,,,,,,,,,,,
1402,2783.38,2785.94,2.56,反正目前来说我是倾向于9号一些的,12,15,,,,,,,,,,,,,,,
1403,2785.94,2787.78,1.84,而且警上我听5号和6号里面,12,15,,,,,,,,,,,,,,,
1404,2787.78,2789.46,1.68,就是我那时候选择一个好人的话,12,15,,,,,,,,,,,,,,,
1405,2789.46,2790.41,0.95,我会选择5号,12,15,,,,,,,,好人,,,,,,,
1406,2790.41,2792.57,2.16,因为你想5号聊6号发言那一段,12,15,,,,,,,,,,,,,,,
1407,2792.57,2793.75,1.18,我觉得非常有道理,12,15,,,,,,,,,,,,,,,
1408,2793.75,2796.06,2.31,6号如果你是一个好人啊,12,15,,,,,,,,,,,,,,,
1409,2796.06,2798.06,2,判断11号可能是一个混子,12,15,,,,,,,,,,,,,,,
1410,2798.06,2798.86,0.8,我觉得你是好人,12,15,,,,,,,,,,,,,,,
1411,2798.86,2800.46,1.6,就大大方方说你是混子就起立,12,15,,,,,,,,,,,,,,,
1412,2800.46,2801.68,1.22,因为我是一个好人,12,15,,,,,,,,,,,,,,,
1413,2801.68,2803.76,2.08,就是你让11号有个顾虑,12,15,,,,,,,,,,,,,,,
1414,2803.76,2806.16,2.4,就是说11号如果你没判断清楚的话,12,15,,,,,,,,,,,,,,,
1415,2806.16,2807.42,1.26,就那一段啊,12,15,,,,,,,,,,,,,,,
1416,2807.42,2811.179,3.759,我所以目前倾向于还是9号这个跳呃,12,15,,,,,,,,,,,,,,,
1417,2811.179,2812.199,1.02,舞蹈预言家啊,12,15,,,,,,,,,,,,,,,
1418,2812.199,2816.38,4.181,舞蹈预言家10号投给9号,12,15,,,,,,,,,,,,,,,
1419,2816.38,2817.86,1.48,但也许是尊重,12,15,,,,,,,,,,,,,,,
1420,2817.86,2820.91,3.05,这是肯定在尊重底牌了对吧,12,15,,,,,,,,,,,,,,,
1421,2820.91,2822.91,2,我是尊重尊重底牌嘛,12,15,,,,,,,,,,,,,,,
1422,2822.91,2823.99,1.08,我甭管你们是两狼,12,15,,,,,,,,,,,,,,,
1423,2823.99,2824.71,0.72,你们也尊重底牌,12,15,,,,,,,,,,,,,,,
1424,2824.71,2825.23,0.52,你是好人,12,15,,,,,,,,,,,,,,,
1425,2825.23,2825.63,0.4,投给预言家,12,15,,,,,,,,,,,,,,,
1426,2825.63,2826.57,0.94,也尊重底牌吗,12,15,,,,,,,,,,,,,,,
1427,2826.57,2827.59,1.02,这没毛病吧,12,15,,,,,,,,,,,,,,,
1428,2827.59,2828.31,0.72,你也别乐,12,15,,,,,,,,,,,,,,,
1429,2828.31,2829.84,1.53,我说的是尊重底牌,12,15,,,,,,,,,,,,,,,
1430,2829.84,2831.52,1.68,暂时没问题吧,12,15,,,,,,,,,,,,,,,
1431,2831.52,2833.88,2.36,那那那肯定要赞赞扬你啊,12,15,,,,,,,,,,,,,,,
1432,2833.88,2835.48,1.6,很尊重底牌来玩游戏吧,12,15,,,,,,,,,,,,,,,
1433,2835.48,2838.869,3.389,呵嗯但是不排除9号是预言家,12,15,,,,,,,,,,,,,,,
1434,2838.869,2840.529,1.66,你是个该死的倒钩狼吗,12,15,,,,,,,,,,,,,,,
1435,2840.529,2842.52,1.991,为了为了活下去,12,15,,,,,,,,,,,,,,,
1436,2842.52,2845.18,2.66,狗苟延残喘的那边呢,12,15,,,,,,,,,,,,,,,
1437,2845.18,2846.72,1.54,让我们忽略掉这一点,12,15,,,,,,,,,,,,,,,
1438,2846.72,2847.82,1.1,非蒙蔽,12,15,,,,,,,,,,,,,,,
1439,2847.82,2848.68,0.86,别紧张,12,15,,,,,,,,,,,,,,,
1440,2848.68,2850.52,1.84,可以吃可以吃汤圆啊,12,15,,,,,,,,,,,,,,,
1441,2850.52,2852,1.48,所以从我的思路来说,12,15,,,,,,,,,,,,,,,
1442,2852,2855.58,3.58,就是4号天完聊天和5号六号听玩聊天,12,15,,,,,,,,,,,,,,,
1443,2855.58,2858.58,3,以及我对判断123这区域的那个狼来说的话,12,15,,,,,,,,,,,,,,,
1444,2858.58,2861.44,2.86,我可能觉得9号更像个预言家啊,12,15,,,,,,,,,,,,,,,
1445,2861.44,2862.9,1.46,我是一个好人,12,15,,,,,,,,,,,,,,,
1446,2862.9,2865.66,2.76,过,12,15,,,,,,,,,,,,,,,
1447,2866.41,2868.38,1.97,哦我是女巫,1,16,,,,跳女巫,,,银水,,,,,,,,
1448,2868.38,2869.58,1.2,四是银水,1,16,,,,,,,,,,,,,,,
1449,2869.58,2872.12,2.54,然后12应该是好人吧,1,16,,,,,,,,,,,,,,,好人
1450,2872.12,2875.88,3.76,但是我不知道为什么你你能听5号是好人,1,16,,,,,,,,,,,,,,,
1451,2875.88,2877.62,1.74,5号站边九的逻辑是,1,16,,,,,,,,,,,,,,,
1452,2877.62,2880.769,3.149,因为呃9号留了一十的警徽流,1,16,,,,,,,,,,,,,,,
1453,2880.769,2882.209,1.44,所以9号像预言家,1,16,,,,,,,,,,,,,,,
1454,2882.209,2884.67,2.461,因为他觉得狼留不出来这个警徽流,1,16,,,,,,,,,,,,,,,
1455,2884.67,2885.81,1.14,这不是很拧巴的吗,1,16,,,,,,,,,,,,,,,
1456,2885.81,2887.29,1.48,9号如果是预言家,1,16,,,,,,,,,,,,,,,
1457,2887.29,2890.51,3.22,一号跟10号起码是对他就玩的比较多,1,16,,,,,,,,,,,,,,,
1458,2890.51,2891.7,1.19,能能上票给他,1,16,,,,,,,,,,,,,,,
1459,2891.7,2894.88,3.18,或者他听发言能听出来他跟3号没有数据库啊,1,16,,,,,,,,,,,,,,,
1460,2894.88,2896.8,1.92,那3号投票给7号,1,16,,,,,,,,,,,,,,,
1461,2896.8,2898.98,2.18,他怎么去定义三的身份呢,1,16,,,,,,,,,,,,,,,
1462,2898.98,2901.24,2.26,所以他的警徽流就是有很大问题,1,16,,,,,,,,,,,,,,,
1463,2901.24,2903.24,2,5号是拿这个点站边的9号,1,16,,,,,,,,,,,,,,,
1464,2903.24,2904.68,1.44,你认为5号是好人,1,16,,,,,,,,,,,,,,,
1465,2904.68,2906.6,1.92,其次就这么说吧,1,16,,,,,,,,,,,,,,,
1466,2906.6,2907.88,1.28,5号的人物属属性,1,16,,,,,,,,,,,,,,,
1467,2907.88,2909.66,1.78,他通篇一句歪哥都没聊,1,16,,,,,,,,,,,,,,,
1468,2909.66,2911.92,2.26,这把他假如说是个好人,1,16,,,,,,,,,,,,,,,
1469,2911.92,2915.08,3.16,他就算心里觉得9号是那个预言家,1,16,,,,,,,,,,,,,,,
1470,2915.08,2916,0.92,他都不会说,1,16,,,,,,,,,,,,,,,
1471,2916,2918.56,2.56,7号肯定不是一点面儿都没没有,1,16,,,,,,,,,,,,,,,
1472,2918.56,2919.68,1.12,他都不会交这么死,1,16,,,,,,,,,,,,,,,
1473,2919.68,2921.62,1.94,他都心里觉得啊,1,16,,,,,,,,,,,,,,,
1474,2921.62,2923.1,1.48,9号大概率是他都会说啊,1,16,,,,,,,,,,,,,,,
1475,2923.1,2924.08,0.98,再听听吧,1,16,,,,,,,,,,,,,,,
1476,2924.08,2925.38,1.3,或许站错了呢,1,16,,,,,,,,,,,,,,,
1477,2925.38,2926.8,1.42,他都不会这么发言的,1,16,,,,,,,,,,,,,,,
1478,2926.8,2927.72,0.92,以他的人设,1,16,,,,,,,,,,,,,,,
1479,2927.72,2928.8,1.08,你想想易峰,1,16,,,,,,,,,,,,,,,
1480,2928.8,2932.929,4.129,所以你怎么会给出来那个5号是好人呢,1,16,,,,,,,,,,,,,,,
1481,2932.929,2934.769,1.84,然后因为4号是银水,1,16,,,,,,,,,,,,,,,
1482,2934.769,2938.32,3.551,然后我没有觉得2号上来打我就是很像狼,1,16,,,,,不像狼,,,,,,,,,,
1483,2938.32,2939.88,1.56,因为我确实表情比较多,1,16,,,,,,,,,,,,,,,
1484,2939.88,2942.46,2.58,因为那4号看完牌就老瞅我,1,16,,,,,,,,,,,,,,,
1485,2942.46,2945.16,2.7,然后然后然后睁一眼之后又瞅我,1,16,,,,,,,,,,,,,,,
1486,2945.16,2947.56,2.4,然后然后而且他还是银水嘛,1,16,,,,,,,,,,,,,,,
1487,2947.56,2951.08,3.52,然后我觉得5号九号十号是三个狼,1,16,,,,,,,,狼,,,狼,狼,狼,,
1488,2951.08,2952.82,1.74,然后八是大概率的狼,1,16,,,,,,,,,,,混,,,,
1489,2952.82,2955.01,2.19,小概率的混子嗯,1,16,,,,,,,,,,,,,,,
1490,2955.01,2957.15,2.14,因为我也没有特别听证6号,1,16,,,,,,,,,没有听证,,,,,,
1491,2957.15,2961.02,3.87,因为6号从从头到尾就是就是我怎么说,1,16,,,,,,,,,,,,,,,
1492,2961.02,2963.06,2.04,虽然9号一开始有打了6号,1,16,,,,,,,,,,,,,,,
1493,2963.06,2967.02,3.96,但是6号就是一直说那个呃五十五十%,1,16,,,,,,,,,,,,,,,
1494,2967.02,2968.3,1.28,然后看票型,1,16,,,,,,,,,,,,,,,
1495,2968.3,2970.06,1.76,反正6号我就我没放下,1,16,,,,,,,,,,,,,,,
1496,2970.06,2974.22,4.16,就假设589十里面8号有有小概率的,1,16,,,,,,,,,,,,,,,
1497,2974.22,2976.82,2.6,可能是混子呃的可能性,1,16,,,,,,,,,,,,,,,
1498,2976.82,2978.06,1.24,可能外面还得找狼,1,16,,,,,,,,,,,,,,,
1499,2978.06,2979.52,1.46,我不觉得12好像狼,1,16,,,,,,,,,,,,,,,不像狼
1500,2979.52,2982.42,2.9,然后也没有觉得二一定是狼吧,1,16,,,,,不一定是狼,,,,,,,,,,
1501,2982.42,2984.34,1.92,然后因为他说的那个东西是真实的,1,16,,,,,,,,,,,,,,,
1502,2984.34,2985.58,1.24,所以我没有觉得他一定是狼,1,16,,,,,,,,,,,,,,,
1503,2985.58,2988.29,2.71,所以最后找的位置可能是6号,1,16,,,,,,,,,,,,,,,
1504,2988.29,2991.609,3.319,但是有可能就是5号八号九号十号对吧,1,16,,,,,,,,,,,,,,,
1505,2991.609,2992.669,1.06,就是这四个了,1,16,,,,,,,,,,,,,,,
1506,2992.669,2994.629,1.96,然后我投给七其实也没啥,1,16,,,,,,,,,,,,,,,
1507,2994.629,2995.549,0.92,因为4号是银水,1,16,,,,,,,,,,,,,,,
1508,2995.549,2997.469,1.92,我觉得不可能又砍了他,1,16,,,,,,,,,,,,,,,
1509,2997.469,2998.789,1.32,然后又骗他吧,1,16,,,,,,,,,,,,,,,
1510,2998.789,3000.77,1.981,这这也不太像吧,1,16,,,,,,,,,,,,,,,
1511,3000.77,3003.37,2.6,所以当时当时我就把票投给了7号了,1,16,,,,,,,,,,,,,,,
1512,3003.37,3005.04,1.67,然后应该是没有站错边,1,16,,,,,,,,,,,,,,,
1513,3005.04,3007.04,2,然后我今天晚上就定毒10号啊,1,16,,,,,,,,,,,,,毒十,,
1514,3007.04,3009.2,2.16,然后的呃我我我就不读8号了,1,16,,,,,,,,,,,,,,,
1515,3009.2,3013.38,4.18,因为他们跳跳女巫不一定是底牌位纯红狼嘛,1,16,,,,,,,,,,,,,,,
1516,3013.38,3014.54,1.16,所以有小哥类的混子,1,16,,,,,,,,,,,,,,,
1517,3014.54,3016.06,1.52,我就出9号都10号,1,16,,,,,,,,,,,,,,,
1518,3016.06,3017.04,0.98,然后我就过了,1,16,,,,,,,,,,,,,,,
1519,3017.04,3019.28,2.24,,,,,,,,,,,,,,,,,,
1520,3020.54,3024.02,3.48,嘶如果四是一个好人,2,17,,,,,,,,,,,,,,,
1521,3024.02,3026.279,2.259,那么怕他们票就肯定够了呀,2,17,,,,,,,,,,,,,,,
1522,3026.279,3028.179,1.9,你要的是你的一票还是什么,2,17,,,,,,,,,,,,,,,
1523,3028.179,3030.39,2.211,446警上我觉得都是狼,2,17,,,,,,,狼,,狼,,,,,,
1524,3030.39,3031.15,0.76,4号玩家,2,17,,,,,,,,,,,,,,,
1525,3031.15,3032.35,1.2,7号玩家是预言家的,2,17,,,,,,,,,,,,,,,
1526,3032.35,3034.11,1.76,原因是因为他警徽流留11,2,17,,,,,,,,,,,,,,,
1527,3034.11,3035.69,1.58,所以特别像一个预言家,2,17,,,,,,,,,,,,,,,
1528,3035.69,3039.65,3.96,这个像像老玩家说出来的话吗,2,17,,,,,,,,,,胡说,,,,,
1529,3039.65,3040.81,1.16,这个对不对,2,17,,,,,,,,,,,,,,,
1530,3040.81,3042.29,1.48,那纯纯纯胡说啊,2,17,,,,,,,,,,,,,,,
1531,3042.29,3047.97,5.68,井上六我觉得井上也是假装视角说五五开,2,17,,,,,,,,,装视角,,,,,,
1532,3047.97,3051.05,3.08,然后说觉得八非常中肯哦,2,17,,,,,,,,,,,很中肯,,,,
1533,3051.05,3053.29,2.24,所以我觉得六的发言警上不是好人,2,17,,,,,,,,,不是好人,,,,,,
1534,3053.29,3054.37,1.08,然后一警上,2,17,,,,红狼,,,,,,,,,,,
1535,3054.37,3056.11,1.74,那那你看一肯定是红狼,2,17,,,,,,,,,,,,,,,
1536,3056.11,3059.32,3.21,因为他是看完牌以后开始的一系列表演,2,17,,,,,,,,,,,,,,,
1537,3059.32,3060.62,1.3,那么如果他是一个狼混,2,17,,,,,,,,,,,,,,,
1538,3060.62,3062.14,1.52,他是不是要等到他混到狼,2,17,,,,,,,,,,,,,,,
1539,3062.14,3063.6,1.46,他才开始表演,2,17,,,,,,,,,,,,,,,
1540,3063.6,3066.1,2.5,所以他的底牌肯定是他,2,17,,,,,,,,,,,,,,,
1541,3066.1,3068.12,2.02,他底牌肯定是他拿到女巫,2,17,,,,,,,,,,,,,,,
1542,3068.12,3069.52,1.4,怎么可能从头给我演到尾,2,17,,,,,,,,,,,,,,,
1543,3069.52,3070.779,1.259,他不怕我砍死他,2,17,,,,,,,,,,,,,,,
1544,3070.779,3072.499,1.72,所以他肯定得是红狼,2,17,,,,,,,,,,,,,,,
1545,3072.499,3072.919,0.42,对不对,2,17,,,,,,,,,,,,,,,
1546,3072.919,3073.779,0.86,如果是我,2,17,,,,,,,,,,,,,,,
1547,3073.779,3074.979,1.2,我会在四六里归的,2,17,,,,,,,,,,,,,,,
1548,3074.979,3076.619,1.64,但是八都已经跳身份了,2,17,,,,,,,,,,,,,,,
1549,3076.619,3078,1.381,我肯定就不跳身份了,2,17,,,,,,,,,,,,,,,
1550,3078,3078.6,0.6,你不行,2,17,,,,,,,,,,,,,,,
1551,3078.6,3079.24,0.64,你归一也行,2,17,,,,,,,,,,,,,,,
1552,3079.24,3080.96,1.72,我觉得5号玩家可以给你接一次票,2,17,,,,,,,,,,,,,,,
1553,3080.96,3082.46,1.5,如果七真的是混子的话,2,17,,,,,,,,,,,,,,,
1554,3082.46,3084.45,1.99,我觉得他是混子嗯,2,17,,,,,,,,,,,,,,,
1555,3084.45,3087.45,3,但是现在目前为止没有人改你的票好吧,2,17,,,,,,,,,,,,,,,
1556,3087.45,3089.31,1.86,目前为止是投七的,2,17,,,,,,,,,,,,,,,
1557,3089.31,3090.77,1.46,看四是不是好人了,2,17,,,,,,,,,,,,,,,
1558,3090.77,3093.05,2.28,四如果是狼,2,17,,,,,,,,,,,,,,,
1559,3094.32,3097.2,2.88,13467,2,17,,,,,,,,,,,,,,,
1560,3098.54,3100.18,1.64,嗯那就看错10号,2,17,,,,,,,,,,,,,,,
1561,3100.18,3102.3,2.12,10号玩家居然选择给9号玩家投票了,2,17,,,,,,,,,,,,,,,
1562,3102.3,3103.56,1.26,肯定是看错了,2,17,,,,,,,,,,,,,,,
1563,3103.56,3107.34,3.78,然后其他还有什么没了呀,2,17,,,,,,,,,,,,,,,
1564,3108,3110.58,2.58,如果4号玩家是那个好人牌,2,17,,,,狼,,,,,狼,狼,,,,,
1565,3110.58,3111.64,1.06,六是狼,2,17,,,,,,,,,,,,,,,
1566,3111.64,3112.32,0.68,七是狼,2,17,,,,,,,,,,,,,,,
1567,3112.32,3113.029,0.709,一是狼,2,17,,,,,,,,,,,,,,,
1568,3113.029,3115.229,2.2,那么4号玩家你自己要想一想的,2,17,,,,,,,,,,,,,,,
1569,3115.229,3116.629,1.4,11我也没觉得是狼人,2,17,,,,,,,,,,,,,,不像狼人,
1570,3116.629,3118.589,1.96,12是预言家的金水呀,2,17,,,,,,,,,,,,,,,
1571,3118.589,3119.309,0.72,八跳的女巫,2,17,,,,,,,,,,,,,,,
1572,3119.309,3120.189,0.88,我自己是好人,2,17,,,,,,,,,,,,,,,
1573,3120.189,3122,1.811,警上也是前方后方的,2,17,,,,,,,,,,,,,,,
1574,3122,3122.8,0.8,其他没有了,2,17,,,,,,,,,,,,,,,
1575,3122.8,3123.84,1.04,那就没人改你票,2,17,,,,,,,,,,,,,,,
1576,3123.84,3128.08,4.24,现在就是这就是先投七呗,2,17,,,,,,,,,,,,,,,
1577,3128.08,3130.98,2.9,我觉得其实5号玩家可以改一次你的票,2,17,,,,,,,,,,,,,,,
1578,3130.98,3133.06,2.08,如果他觉得七是混子的话,2,17,,,,,,,,,,,,,,,
1579,3133.06,3134.54,1.48,我觉得七像混子,2,17,,,,,,,,,,,,,,,
1580,3134.54,3135.9,1.36,但是我希望他是狼人,2,17,,,,,,,,,,,,,,,
1581,3135.9,3136.98,1.08,这样没有人改你的票,2,17,,,,,,,,,,,,,,,
1582,3136.98,3138.54,1.56,正好投七就合理对吧,2,17,,,,,,,,,,,,,,,
1583,3138.54,3140.16,1.62,这肯定红狼嘛对吧,2,17,,,,,,,,,,,,,,,
1584,3140.16,3145.2,5.04,过了,2,17,,,,,,,,,,,,,,,
1585,3145.2,3147.56,2.36,站边9号就跟9号投7号位对吧,3,18,,,,,,,,,,,,站边9,,,
1586,3147.56,3149.24,1.68,我应该是投错票了,3,18,,,,,,,,,,,,,,,
1587,3149.24,3150.72,1.48,其实井上这两个金水,3,18,,,,,,,,,,,,,,,
1588,3150.72,3153.06,2.34,4号跟12号发言我都没太听出来,3,18,,,,,,,,,,,,,,,
1589,3153.06,3155.22,2.16,我觉得2号五号是两个好人牌,3,18,,,,,好人,,,好人,,,,,,,
1590,3155.22,3157.14,1.92,但是呢7号九号独立发言,3,18,,,,,,,,,,,,,,,
1591,3157.14,3158.42,1.28,就是我我是这样想的,3,18,,,,,,,,,,,,,,,
1592,3158.42,3160.94,2.52,9号说诶觉得2号是好人牌,3,18,,,,,,,,,,,,,,,
1593,3160.94,3163.1,2.16,他的视角好像印的不是2号金水呃,3,18,,,,,,,,,,,,,,,
1594,3163.1,3164.02,0.92,不是12号金水,3,18,,,,,,,,,,,,,,,
1595,3164.02,3165.94,1.92,完全是以2号金水在展开的,3,18,,,,,,,,,,,,,,,
1596,3165.94,3168.26,2.32,因为说2号说警下一号10号有狼,3,18,,,,,,,,,,,,,,,
1597,3168.26,3170.609,2.349,他他就在警下一号10号经验,3,18,,,,,,,,,,,,,,,
1598,3170.609,3173.289,2.68,那我觉得9号在一三十里面,3,18,,,,,,,,,,,,,,,
1599,3173.289,3174.889,1.6,其实最不熟悉的应该是我吧,3,18,,,,,,,,,,,,,,,
1600,3174.889,3177.35,2.461,其实我我觉得他跟一号10号都有自己的,3,18,,,,,,,,,,,,,,,
1601,3177.35,3178.75,1.4,就是定义他们的小窍门,3,18,,,,,,,,,,,,,,,
1602,3178.75,3180.11,1.36,所以他当时留意识出现在警徽流,3,18,,,,,,,,,,,,,,,
1603,3180.11,3181.23,1.12,我觉得哎很像狼,3,18,,,,,,,,,,,,,,,
1604,3181.23,3184.35,3.12,所以我就在就是这个警徽流的上面吃了亏,3,18,,,,,,,,,,,,,,,
1605,3184.35,3185.83,1.48,我觉得9号有可能是悍跳狼,3,18,,,,,,,,,,,,,,,
1606,3185.83,3188.76,2.93,并且7号给4号发金水牌嗯,3,18,,,,,,,,,,,,,,,
1607,3188.76,3190.1,1.34,4号我我怎么说呢,3,18,,,,,,,,,,,,,,,
1608,3190.1,3191.86,1.76,感觉虽然7号说了个小谎,3,18,,,,,,,,,,,,,,,
1609,3191.86,3192.94,1.08,他说不怎么验新人,3,18,,,,,,,,,,,,,,,
1610,3192.94,3195,2.06,我记得12号刚坐在这庄的时候,3,18,,,,,,,,,,,,,,,
1611,3195,3196.6,1.6,7号也是首验过他的对吧,3,18,,,,,,,,,,,,,,,
1612,3196.6,3197.56,0.96,我上次来的时候,3,18,,,,,,,,,,,,,,,
1613,3197.56,3198.84,1.28,7号也是验过我的,3,18,,,,,,,,,,,,,,,
1614,3198.84,3201.54,2.7,所以这个东西我感觉哎我觉得7号在骗人,3,18,,,,,,,,,,,,,,,
1615,3201.54,3202.62,1.08,不一定是狼在骗人,3,18,,,,,,,,,,,,,,,
1616,3202.62,3204.6,1.98,有可能是预言家在骗自己的金水,3,18,,,,,,,,,,,,,,,
1617,3204.6,3205.71,1.11,在跟他互动,3,18,,,,,,,,,,,,,,,
1618,3205.71,3207.35,1.64,加上当时9号留那个一号,3,18,,,,,,,,,,,,,,,
1619,3207.35,3208.15,0.8,10号的警徽流,3,18,,,,,,,,,,,,,,,
1620,3208.15,3209.71,1.56,然后我就给7号投票了,3,18,,,,,,,,,,,,,,,
1621,3209.71,3213.24,3.53,但我自己警上没有觉得8号一定是悍跳女巫,3,18,,,,,,,,,,,,,,,
1622,3213.24,3215.4,2.16,虽然他警上发发言发的很少嘛,3,18,,,,,,,,,,,,,,,
1623,3215.4,3217.44,2.04,但是警下他直接跳了女巫牌,3,18,,,,,,,,,,,,,,,
1624,3217.44,3218.36,0.92,就说11号是银水,3,18,,,,,,,,,,,,,,,
1625,3218.36,3219.16,0.8,感觉只是排坑,3,18,,,,,,,,,,,,,,,
1626,3219.16,3220.36,1.2,并没有说强势站边,3,18,,,,,,,,,,,,,,,
1627,3220.36,3222.78,2.42,7号他也说可以是自己高质发言,3,18,,,,,,,,,,,,,,,
1628,3222.78,3224.94,2.16,并不代表就是号票嘛,3,18,,,,,,,,,,,,,,,
1629,3224.94,3226.9,1.96,所以我觉得8号不像一个狼,3,18,,,,,,,,,,,不像狼,,,,
1630,3226.9,3227.8,0.9,在悍跳女巫,3,18,,,,,,,,,,,,,,,
1631,3227.8,3229.02,1.22,比较像真女巫牌,3,18,,,,,,,,,,,,,,,
1632,3229.02,3231.62,2.6,然后呢10号我觉得肯定不是9号同班,3,18,,,,,,,,,,,,,,,
1633,3231.62,3232.74,1.12,12号能站边,3,18,,,,,,,,,,,,,,,
1634,3232.74,3236.14,3.4,9号说10号都有可能是倒钩狼,3,18,,,,,,,,,,,,,,,
